deep_seq	shallow_seq
MFD05841	MFD00322
MFD05841	MFD00607
MFD05841	MFD00882
MFD05841	MFD00980
MFD05841	MFD01132
MFD05841	MFD01156
MFD05841	MFD01449
MFD05841	MFD01520
MFD05841	MFD01541
MFD05841	MFD01590
MFD05841	MFD01640
MFD05841	MFD01746
MFD05841	MFD02059
MFD05841	MFD02147
MFD05841	MFD02432
MFD05841	MFD02934
MFD05841	MFD03406
MFD05841	MFD03697
MFD05841	MFD04183
MFD05841	MFD04185
MFD05841	MFD04240
MFD05841	MFD04427
MFD05841	MFD04499
MFD05841	MFD04528
MFD05841	MFD04654
MFD05841	MFD04894
MFD05841	MFD04963
MFD05841	MFD04965
MFD05841	MFD04999
MFD05841	MFD05070
MFD05841	MFD05405
MFD05841	MFD05532
MFD05841	MFD05588
MFD05841	MFD05699
MFD05841	MFD05741
MFD05841	MFD05750
MFD05841	MFD06162
MFD05841	MFD06750
MFD05841	MFD09232
MFD05841	MFD09300
MFD05841	MFD09473
MFD05841	MFD09543
MFD05841	MFD09549
MFD05841	MFD09577
MFD05841	MFD09641
MFD05841	MFD09661
MFD05841	MFD10621
MFD05942	MFD00099
MFD05942	MFD00427
MFD05942	MFD00657
MFD05942	MFD00726
MFD05942	MFD00776
MFD05942	MFD00967
MFD05942	MFD01349
MFD05942	MFD01586
MFD05942	MFD01667
MFD05942	MFD01671
MFD05942	MFD01687
MFD05942	MFD01745
MFD05942	MFD01759
MFD05942	MFD01761
MFD05942	MFD01840
MFD05942	MFD01861
MFD05942	MFD01866
MFD05942	MFD01883
MFD05942	MFD01934
MFD05942	MFD02191
MFD05942	MFD02228
MFD05942	MFD02269
MFD05942	MFD02318
MFD05942	MFD02408
MFD05942	MFD02569
MFD05942	MFD02939
MFD05942	MFD03098
MFD05942	MFD03610
MFD05942	MFD03636
MFD05942	MFD03662
MFD05942	MFD03733
MFD05942	MFD03822
MFD05942	MFD03900
MFD05942	MFD03927
MFD05942	MFD03960
MFD05942	MFD04386
MFD05942	MFD04480
MFD05942	MFD04485
MFD05942	MFD04631
MFD05942	MFD04639
MFD05942	MFD04691
MFD05942	MFD04701
MFD05942	MFD04710
MFD05942	MFD05825
MFD05942	MFD05917
MFD05942	MFD05944
MFD05942	MFD06993
MFD05942	MFD09434
MFD05942	MFD09941
MFD05942	MFD09956
MFD06085	MFD00053
MFD06085	MFD00152
MFD06085	MFD00285
MFD06085	MFD00364
MFD06085	MFD00423
MFD06085	MFD00433
MFD06085	MFD00444
MFD06085	MFD00446
MFD06085	MFD00822
MFD06085	MFD00893
MFD06085	MFD00997
MFD06085	MFD01183
MFD06085	MFD01374
MFD06085	MFD01414
MFD06085	MFD01449
MFD06085	MFD01450
MFD06085	MFD01455
MFD06085	MFD01731
MFD06085	MFD01772
MFD06085	MFD01794
MFD06085	MFD01914
MFD06085	MFD02160
MFD06085	MFD02215
MFD06085	MFD02329
MFD06085	MFD02436
MFD06085	MFD03354
MFD06085	MFD03607
MFD06085	MFD03808
MFD06085	MFD04430
MFD06085	MFD04786
MFD06085	MFD04877
MFD06085	MFD05064
MFD06085	MFD05833
MFD06085	MFD05930
MFD06085	MFD05945
MFD06085	MFD06082
MFD06085	MFD06109
MFD06085	MFD06112
MFD06085	MFD06126
MFD06085	MFD06138
MFD06085	MFD06206
MFD06085	MFD06249
MFD06085	MFD06300
MFD06085	MFD06550
MFD06085	MFD06553
MFD06085	MFD06655
MFD06085	MFD09230
MFD06085	MFD09236
MFD06085	MFD09477
MFD06085	MFD09614
MFD06092	MFD00118
MFD06092	MFD00256
MFD06092	MFD00265
MFD06092	MFD00271
MFD06092	MFD00279
MFD06092	MFD00290
MFD06092	MFD00411
MFD06092	MFD00440
MFD06092	MFD00501
MFD06092	MFD00887
MFD06092	MFD00969
MFD06092	MFD01317
MFD06092	MFD01515
MFD06092	MFD01557
MFD06092	MFD01756
MFD06092	MFD02379
MFD06092	MFD03341
MFD06092	MFD03649
MFD06092	MFD03955
MFD06092	MFD04564
MFD06092	MFD04713
MFD06092	MFD04779
MFD06092	MFD04825
MFD06092	MFD04941
MFD06092	MFD05003
MFD06092	MFD05615
MFD06092	MFD05712
MFD06092	MFD06091
MFD06092	MFD06092
MFD06092	MFD06199
MFD06092	MFD06412
MFD06092	MFD06441
MFD06092	MFD06561
MFD06092	MFD06590
MFD06092	MFD06632
MFD06092	MFD09193
MFD06092	MFD09209
MFD06092	MFD09213
MFD06092	MFD09220
MFD06092	MFD09225
MFD06092	MFD09233
MFD06092	MFD09237
MFD06092	MFD09240
MFD06092	MFD09247
MFD06092	MFD09254
MFD06092	MFD09255
MFD06092	MFD09274
MFD06092	MFD09627
MFD06092	MFD09667
MFD06092	MFD09724
MFD06229	MFD00023
MFD06229	MFD00117
MFD06229	MFD00120
MFD06229	MFD00341
MFD06229	MFD00461
MFD06229	MFD00462
MFD06229	MFD00476
MFD06229	MFD00495
MFD06229	MFD00620
MFD06229	MFD00770
MFD06229	MFD01239
MFD06229	MFD01314
MFD06229	MFD01316
MFD06229	MFD01468
MFD06229	MFD01903
MFD06229	MFD02190
MFD06229	MFD02276
MFD06229	MFD02723
MFD06229	MFD02785
MFD06229	MFD02895
MFD06229	MFD02912
MFD06229	MFD03073
MFD06229	MFD03093
MFD06229	MFD03571
MFD06229	MFD03617
MFD06229	MFD03666
MFD06229	MFD03975
MFD06229	MFD04282
MFD06229	MFD04331
MFD06229	MFD04358
MFD06229	MFD04392
MFD06229	MFD04679
MFD06229	MFD04939
MFD06229	MFD04957
MFD06229	MFD04989
MFD06229	MFD06159
MFD06229	MFD06242
MFD06229	MFD06330
MFD06229	MFD06349
MFD06229	MFD06421
MFD06229	MFD06900
MFD06229	MFD09346
MFD06229	MFD09518
MFD06229	MFD09764
MFD06229	MFD09842
MFD06229	MFD09990
MFD06229	MFD10009
MFD06229	MFD10055
MFD06229	MFD10610
MFD06229	MFD10697
MFD06298	MFD00230
MFD06298	MFD00232
MFD06298	MFD00532
MFD06298	MFD00716
MFD06298	MFD00753
MFD06298	MFD00808
MFD06298	MFD01532
MFD06298	MFD02545
MFD06298	MFD02684
MFD06298	MFD02830
MFD06298	MFD02901
MFD06298	MFD03558
MFD06298	MFD03559
MFD06298	MFD03716
MFD06298	MFD04053
MFD06298	MFD04877
MFD06298	MFD05342
MFD06298	MFD05628
MFD06298	MFD05868
MFD06298	MFD06102
MFD06298	MFD06304
MFD06298	MFD06618
MFD06298	MFD06694
MFD06298	MFD07104
MFD06298	MFD07145
MFD06298	MFD07196
MFD06298	MFD07234
MFD06298	MFD07248
MFD06298	MFD07277
MFD06298	MFD07384
MFD06298	MFD07520
MFD06298	MFD07524
MFD06298	MFD07533
MFD06298	MFD07674
MFD06298	MFD07893
MFD06298	MFD07974
MFD06298	MFD08012
MFD06298	MFD08205
MFD06298	MFD08622
MFD06298	MFD08644
MFD06298	MFD08649
MFD06298	MFD08831
MFD06298	MFD08902
MFD06298	MFD09128
MFD06298	MFD09133
MFD06298	MFD09626
MFD06298	MFD09748
MFD06298	MFD10078
MFD06298	MFD10083
MFD06298	MFD10119
MFD06435	MFD00092
MFD06435	MFD00143
MFD06435	MFD00152
MFD06435	MFD00273
MFD06435	MFD00277
MFD06435	MFD00278
MFD06435	MFD00412
MFD06435	MFD00438
MFD06435	MFD00439
MFD06435	MFD00446
MFD06435	MFD00852
MFD06435	MFD00921
MFD06435	MFD01119
MFD06435	MFD01124
MFD06435	MFD01146
MFD06435	MFD01188
MFD06435	MFD01299
MFD06435	MFD01320
MFD06435	MFD01339
MFD06435	MFD01525
MFD06435	MFD01586
MFD06435	MFD01745
MFD06435	MFD01788
MFD06435	MFD01866
MFD06435	MFD01873
MFD06435	MFD01919
MFD06435	MFD02051
MFD06435	MFD02725
MFD06435	MFD02950
MFD06435	MFD03052
MFD06435	MFD03765
MFD06435	MFD03772
MFD06435	MFD03782
MFD06435	MFD03790
MFD06435	MFD03823
MFD06435	MFD03915
MFD06435	MFD03934
MFD06435	MFD04864
MFD06435	MFD05616
MFD06435	MFD05778
MFD06435	MFD05810
MFD06435	MFD05858
MFD06435	MFD05938
MFD06435	MFD06000
MFD06435	MFD06035
MFD06435	MFD06082
MFD06435	MFD06213
MFD06435	MFD06435
MFD06435	MFD09247
MFD06435	MFD09255
MFD06526	MFD00031
MFD06526	MFD00041
MFD06526	MFD00042
MFD06526	MFD00048
MFD06526	MFD00279
MFD06526	MFD00285
MFD06526	MFD00294
MFD06526	MFD00352
MFD06526	MFD00364
MFD06526	MFD00411
MFD06526	MFD00446
MFD06526	MFD00607
MFD06526	MFD00893
MFD06526	MFD00997
MFD06526	MFD01024
MFD06526	MFD01131
MFD06526	MFD01264
MFD06526	MFD01449
MFD06526	MFD01552
MFD06526	MFD02432
MFD06526	MFD03354
MFD06526	MFD03356
MFD06526	MFD03390
MFD06526	MFD03403
MFD06526	MFD03406
MFD06526	MFD03622
MFD06526	MFD03723
MFD06526	MFD03795
MFD06526	MFD04185
MFD06526	MFD04364
MFD06526	MFD04427
MFD06526	MFD04448
MFD06526	MFD04654
MFD06526	MFD04825
MFD06526	MFD04965
MFD06526	MFD05030
MFD06526	MFD05405
MFD06526	MFD05504
MFD06526	MFD05521
MFD06526	MFD05630
MFD06526	MFD05753
MFD06526	MFD05814
MFD06526	MFD06082
MFD06526	MFD06479
MFD06526	MFD06590
MFD06526	MFD06933
MFD06526	MFD09234
MFD06526	MFD09247
MFD06526	MFD09280
MFD06526	MFD09302
MFD06714	MFD00278
MFD06714	MFD00279
MFD06714	MFD00321
MFD06714	MFD00607
MFD06714	MFD00730
MFD06714	MFD00880
MFD06714	MFD00893
MFD06714	MFD01131
MFD06714	MFD01189
MFD06714	MFD01338
MFD06714	MFD01417
MFD06714	MFD01449
MFD06714	MFD01504
MFD06714	MFD01541
MFD06714	MFD01552
MFD06714	MFD01590
MFD06714	MFD02036
MFD06714	MFD02059
MFD06714	MFD02067
MFD06714	MFD02130
MFD06714	MFD02147
MFD06714	MFD02171
MFD06714	MFD02436
MFD06714	MFD02801
MFD06714	MFD02896
MFD06714	MFD03359
MFD06714	MFD03406
MFD06714	MFD03697
MFD06714	MFD03905
MFD06714	MFD03973
MFD06714	MFD04183
MFD06714	MFD04430
MFD06714	MFD04448
MFD06714	MFD04636
MFD06714	MFD04795
MFD06714	MFD04963
MFD06714	MFD04976
MFD06714	MFD05509
MFD06714	MFD05525
MFD06714	MFD05542
MFD06714	MFD05588
MFD06714	MFD05753
MFD06714	MFD06203
MFD06714	MFD06300
MFD06714	MFD06590
MFD06714	MFD06706
MFD06714	MFD06750
MFD06714	MFD09255
MFD06714	MFD09300
MFD06714	MFD09477
MFD06742	MFD00072
MFD06742	MFD00300
MFD06742	MFD00372
MFD06742	MFD00373
MFD06742	MFD00465
MFD06742	MFD00552
MFD06742	MFD00759
MFD06742	MFD00940
MFD06742	MFD01214
MFD06742	MFD01524
MFD06742	MFD01607
MFD06742	MFD01807
MFD06742	MFD03448
MFD06742	MFD03583
MFD06742	MFD03903
MFD06742	MFD04260
MFD06742	MFD04267
MFD06742	MFD04297
MFD06742	MFD04392
MFD06742	MFD04582
MFD06742	MFD04740
MFD06742	MFD04766
MFD06742	MFD04843
MFD06742	MFD04881
MFD06742	MFD05022
MFD06742	MFD05461
MFD06742	MFD05567
MFD06742	MFD06254
MFD06742	MFD06437
MFD06742	MFD06730
MFD06742	MFD06742
MFD06742	MFD06781
MFD06742	MFD06802
MFD06742	MFD06846
MFD06742	MFD06899
MFD06742	MFD06980
MFD06742	MFD09244
MFD06742	MFD09453
MFD06742	MFD09461
MFD06742	MFD09478
MFD06742	MFD09532
MFD06742	MFD09764
MFD06742	MFD09767
MFD06742	MFD09772
MFD06742	MFD09854
MFD06742	MFD10005
MFD06742	MFD10034
MFD06742	MFD10046
MFD06742	MFD10147
MFD06742	MFD10182
MFD07386	MFD04000
MFD07386	MFD05077
MFD07386	MFD05114
MFD07386	MFD05224
MFD07386	MFD05287
MFD07386	MFD05343
MFD07386	MFD07046
MFD07386	MFD07104
MFD07386	MFD07219
MFD07386	MFD07235
MFD07386	MFD07255
MFD07386	MFD07259
MFD07386	MFD07261
MFD07386	MFD07277
MFD07386	MFD07280
MFD07386	MFD07386
MFD07386	MFD07420
MFD07386	MFD07666
MFD07386	MFD07685
MFD07386	MFD07735
MFD07386	MFD07759
MFD07386	MFD07773
MFD07386	MFD08052
MFD07386	MFD08055
MFD07386	MFD08085
MFD07386	MFD08101
MFD07386	MFD08114
MFD07386	MFD08117
MFD07386	MFD08160
MFD07386	MFD08198
MFD07386	MFD08251
MFD07386	MFD08353
MFD07386	MFD08379
MFD07386	MFD08392
MFD07386	MFD08398
MFD07386	MFD08480
MFD07386	MFD08578
MFD07386	MFD08591
MFD07386	MFD08596
MFD07386	MFD08609
MFD07386	MFD08619
MFD07386	MFD08659
MFD07386	MFD08824
MFD07386	MFD08897
MFD07386	MFD08913
MFD07386	MFD08914
MFD07386	MFD08953
MFD07386	MFD08957
MFD07386	MFD08978
MFD07386	MFD09168
MFD07639	MFD07224
MFD07639	MFD07225
MFD07639	MFD07234
MFD07639	MFD07236
MFD07639	MFD07245
MFD07639	MFD07363
MFD07639	MFD07372
MFD07639	MFD07499
MFD07639	MFD07570
MFD07639	MFD07589
MFD07639	MFD07597
MFD07639	MFD07619
MFD07639	MFD07626
MFD07639	MFD07636
MFD07639	MFD07672
MFD07639	MFD07713
MFD07639	MFD07714
MFD07639	MFD07751
MFD07639	MFD07786
MFD07639	MFD07792
MFD07639	MFD07865
MFD07639	MFD07891
MFD07639	MFD07894
MFD07639	MFD07917
MFD07639	MFD07931
MFD07639	MFD08159
MFD07639	MFD08178
MFD07639	MFD08188
MFD07639	MFD08226
MFD07639	MFD08249
MFD07639	MFD08251
MFD07639	MFD08264
MFD07639	MFD08361
MFD07639	MFD08386
MFD07639	MFD08511
MFD07639	MFD08535
MFD07639	MFD08590
MFD07639	MFD08610
MFD07639	MFD08721
MFD07639	MFD08768
MFD07639	MFD08776
MFD07639	MFD08811
MFD07639	MFD08825
MFD07639	MFD08840
MFD07639	MFD08950
MFD07639	MFD08951
MFD07639	MFD08971
MFD07639	MFD09027
MFD07639	MFD09098
MFD07639	MFD09133
MFD07691	MFD05251
MFD07691	MFD05279
MFD07691	MFD07245
MFD07691	MFD07277
MFD07691	MFD07363
MFD07691	MFD07414
MFD07691	MFD07524
MFD07691	MFD07597
MFD07691	MFD07602
MFD07691	MFD07713
MFD07691	MFD07751
MFD07691	MFD07759
MFD07691	MFD07786
MFD07691	MFD07792
MFD07691	MFD07794
MFD07691	MFD07836
MFD07691	MFD07931
MFD07691	MFD07942
MFD07691	MFD08004
MFD07691	MFD08178
MFD07691	MFD08200
MFD07691	MFD08212
MFD07691	MFD08250
MFD07691	MFD08251
MFD07691	MFD08386
MFD07691	MFD08458
MFD07691	MFD08508
MFD07691	MFD08557
MFD07691	MFD08559
MFD07691	MFD08579
MFD07691	MFD08590
MFD07691	MFD08610
MFD07691	MFD08622
MFD07691	MFD08721
MFD07691	MFD08785
MFD07691	MFD08811
MFD07691	MFD08825
MFD07691	MFD08840
MFD07691	MFD08863
MFD07691	MFD08878
MFD07691	MFD08911
MFD07691	MFD08925
MFD07691	MFD08953
MFD07691	MFD09006
MFD07691	MFD09016
MFD07691	MFD09028
MFD07691	MFD09098
MFD07691	MFD09133
MFD07691	MFD09135
MFD07691	MFD09141
MFD07737	MFD05111
MFD07737	MFD05114
MFD07737	MFD05214
MFD07737	MFD05215
MFD07737	MFD05224
MFD07737	MFD05239
MFD07737	MFD05251
MFD07737	MFD05336
MFD07737	MFD07056
MFD07737	MFD07238
MFD07737	MFD07280
MFD07737	MFD07524
MFD07737	MFD07585
MFD07737	MFD07722
MFD07737	MFD07734
MFD07737	MFD07741
MFD07737	MFD07759
MFD07737	MFD07814
MFD07737	MFD07817
MFD07737	MFD07836
MFD07737	MFD07916
MFD07737	MFD07931
MFD07737	MFD07987
MFD07737	MFD08009
MFD07737	MFD08123
MFD07737	MFD08216
MFD07737	MFD08226
MFD07737	MFD08251
MFD07737	MFD08315
MFD07737	MFD08365
MFD07737	MFD08379
MFD07737	MFD08387
MFD07737	MFD08392
MFD07737	MFD08416
MFD07737	MFD08437
MFD07737	MFD08438
MFD07737	MFD08451
MFD07737	MFD08508
MFD07737	MFD08556
MFD07737	MFD08579
MFD07737	MFD08589
MFD07737	MFD08591
MFD07737	MFD08639
MFD07737	MFD08667
MFD07737	MFD08670
MFD07737	MFD08863
MFD07737	MFD08953
MFD07737	MFD09000
MFD07737	MFD09016
MFD07737	MFD09133
MFD07751	MFD07225
MFD07751	MFD07234
MFD07751	MFD07245
MFD07751	MFD07277
MFD07751	MFD07301
MFD07751	MFD07325
MFD07751	MFD07363
MFD07751	MFD07597
MFD07751	MFD07636
MFD07751	MFD07647
MFD07751	MFD07672
MFD07751	MFD07713
MFD07751	MFD07714
MFD07751	MFD07751
MFD07751	MFD07786
MFD07751	MFD07792
MFD07751	MFD07894
MFD07751	MFD07901
MFD07751	MFD07931
MFD07751	MFD07978
MFD07751	MFD07980
MFD07751	MFD08004
MFD07751	MFD08007
MFD07751	MFD08009
MFD07751	MFD08034
MFD07751	MFD08046
MFD07751	MFD08179
MFD07751	MFD08188
MFD07751	MFD08226
MFD07751	MFD08235
MFD07751	MFD08251
MFD07751	MFD08258
MFD07751	MFD08264
MFD07751	MFD08458
MFD07751	MFD08508
MFD07751	MFD08537
MFD07751	MFD08610
MFD07751	MFD08708
MFD07751	MFD08721
MFD07751	MFD08811
MFD07751	MFD08825
MFD07751	MFD08840
MFD07751	MFD08849
MFD07751	MFD08911
MFD07751	MFD08959
MFD07751	MFD09098
MFD07751	MFD09133
MFD07751	MFD09135
MFD07751	MFD09140
MFD07751	MFD09183
MFD07830	MFD05086
MFD07830	MFD05145
MFD07830	MFD05210
MFD07830	MFD05287
MFD07830	MFD05343
MFD07830	MFD05355
MFD07830	MFD07083
MFD07830	MFD07106
MFD07830	MFD07129
MFD07830	MFD07251
MFD07830	MFD07259
MFD07830	MFD07277
MFD07830	MFD07280
MFD07830	MFD07369
MFD07830	MFD07388
MFD07830	MFD07389
MFD07830	MFD07685
MFD07830	MFD07759
MFD07830	MFD07810
MFD07830	MFD07872
MFD07830	MFD07916
MFD07830	MFD07931
MFD07830	MFD08040
MFD07830	MFD08055
MFD07830	MFD08117
MFD07830	MFD08146
MFD07830	MFD08198
MFD07830	MFD08222
MFD07830	MFD08283
MFD07830	MFD08345
MFD07830	MFD08379
MFD07830	MFD08392
MFD07830	MFD08419
MFD07830	MFD08438
MFD07830	MFD08474
MFD07830	MFD08480
MFD07830	MFD08591
MFD07830	MFD08619
MFD07830	MFD08685
MFD07830	MFD08831
MFD07830	MFD08897
MFD07830	MFD08902
MFD07830	MFD08913
MFD07830	MFD08957
MFD07830	MFD08978
MFD07830	MFD09021
MFD07830	MFD09103
MFD07830	MFD09104
MFD07830	MFD09128
MFD07830	MFD09134
MFD07841	MFD07240
MFD07841	MFD07265
MFD07841	MFD07277
MFD07841	MFD07414
MFD07841	MFD07524
MFD07841	MFD07597
MFD07841	MFD07712
MFD07841	MFD07713
MFD07841	MFD07722
MFD07841	MFD07759
MFD07841	MFD07792
MFD07841	MFD07796
MFD07841	MFD07929
MFD07841	MFD07931
MFD07841	MFD07983
MFD07841	MFD07987
MFD07841	MFD08052
MFD07841	MFD08200
MFD07841	MFD08212
MFD07841	MFD08216
MFD07841	MFD08251
MFD07841	MFD08327
MFD07841	MFD08367
MFD07841	MFD08387
MFD07841	MFD08438
MFD07841	MFD08451
MFD07841	MFD08458
MFD07841	MFD08491
MFD07841	MFD08508
MFD07841	MFD08559
MFD07841	MFD08590
MFD07841	MFD08591
MFD07841	MFD08599
MFD07841	MFD08607
MFD07841	MFD08645
MFD07841	MFD08667
MFD07841	MFD08681
MFD07841	MFD08694
MFD07841	MFD08811
MFD07841	MFD08840
MFD07841	MFD08863
MFD07841	MFD08864
MFD07841	MFD08925
MFD07841	MFD08953
MFD07841	MFD08969
MFD07841	MFD09000
MFD07841	MFD09016
MFD07841	MFD09023
MFD07841	MFD09098
MFD07841	MFD09133
MFD07987	MFD03588
MFD07987	MFD04144
MFD07987	MFD04158
MFD07987	MFD05111
MFD07987	MFD05224
MFD07987	MFD05239
MFD07987	MFD05251
MFD07987	MFD05288
MFD07987	MFD05330
MFD07987	MFD07176
MFD07987	MFD07226
MFD07987	MFD07251
MFD07987	MFD07261
MFD07987	MFD07277
MFD07987	MFD07354
MFD07987	MFD07792
MFD07987	MFD07897
MFD07987	MFD07929
MFD07987	MFD07931
MFD07987	MFD07942
MFD07987	MFD07946
MFD07987	MFD07987
MFD07987	MFD08141
MFD07987	MFD08188
MFD07987	MFD08212
MFD07987	MFD08216
MFD07987	MFD08244
MFD07987	MFD08251
MFD07987	MFD08258
MFD07987	MFD08361
MFD07987	MFD08367
MFD07987	MFD08392
MFD07987	MFD08449
MFD07987	MFD08451
MFD07987	MFD08491
MFD07987	MFD08508
MFD07987	MFD08556
MFD07987	MFD08558
MFD07987	MFD08579
MFD07987	MFD08591
MFD07987	MFD08609
MFD07987	MFD08840
MFD07987	MFD08863
MFD07987	MFD08864
MFD07987	MFD08913
MFD07987	MFD08953
MFD07987	MFD09000
MFD07987	MFD09003
MFD07987	MFD09016
MFD07987	MFD09133
MFD08079	MFD07228
MFD08079	MFD07301
MFD08079	MFD07320
MFD08079	MFD07339
MFD08079	MFD07347
MFD08079	MFD07381
MFD08079	MFD07398
MFD08079	MFD07401
MFD08079	MFD07619
MFD08079	MFD07891
MFD08079	MFD07894
MFD08079	MFD07901
MFD08079	MFD07944
MFD08079	MFD07985
MFD08079	MFD07986
MFD08079	MFD07993
MFD08079	MFD07998
MFD08079	MFD08099
MFD08079	MFD08136
MFD08079	MFD08154
MFD08079	MFD08159
MFD08079	MFD08178
MFD08079	MFD08344
MFD08079	MFD08442
MFD08079	MFD08511
MFD08079	MFD08529
MFD08079	MFD08537
MFD08079	MFD08745
MFD08079	MFD08762
MFD08079	MFD08781
MFD08079	MFD08795
MFD08079	MFD08818
MFD08079	MFD08821
MFD08079	MFD08822
MFD08079	MFD08837
MFD08079	MFD08853
MFD08079	MFD08855
MFD08079	MFD08878
MFD08079	MFD08917
MFD08079	MFD08920
MFD08079	MFD08932
MFD08079	MFD08975
MFD08079	MFD08984
MFD08079	MFD09034
MFD08079	MFD09046
MFD08079	MFD09123
MFD08079	MFD09127
MFD08079	MFD09157
MFD08079	MFD09186
MFD08079	MFD09188
MFD08203	MFD04000
MFD08203	MFD05274
MFD08203	MFD05287
MFD08203	MFD05343
MFD08203	MFD05349
MFD08203	MFD05355
MFD08203	MFD07036
MFD08203	MFD07083
MFD08203	MFD07104
MFD08203	MFD07138
MFD08203	MFD07139
MFD08203	MFD07211
MFD08203	MFD07235
MFD08203	MFD07386
MFD08203	MFD07429
MFD08203	MFD07674
MFD08203	MFD07697
MFD08203	MFD07743
MFD08203	MFD07861
MFD08203	MFD07872
MFD08203	MFD07913
MFD08203	MFD07918
MFD08203	MFD07937
MFD08203	MFD08011
MFD08203	MFD08052
MFD08203	MFD08055
MFD08203	MFD08085
MFD08203	MFD08114
MFD08203	MFD08117
MFD08203	MFD08123
MFD08203	MFD08160
MFD08203	MFD08169
MFD08203	MFD08203
MFD08203	MFD08205
MFD08203	MFD08227
MFD08203	MFD08228
MFD08203	MFD08283
MFD08203	MFD08353
MFD08203	MFD08379
MFD08203	MFD08398
MFD08203	MFD08479
MFD08203	MFD08480
MFD08203	MFD08574
MFD08203	MFD08619
MFD08203	MFD08824
MFD08203	MFD08957
MFD08203	MFD09019
MFD08203	MFD09053
MFD08203	MFD09120
MFD08203	MFD09168
MFD08353	MFD00230
MFD08353	MFD00237
MFD08353	MFD00238
MFD08353	MFD00244
MFD08353	MFD04000
MFD08353	MFD05077
MFD08353	MFD05083
MFD08353	MFD05114
MFD08353	MFD05224
MFD08353	MFD05239
MFD08353	MFD05245
MFD08353	MFD05287
MFD08353	MFD05336
MFD08353	MFD05342
MFD08353	MFD05343
MFD08353	MFD07046
MFD08353	MFD07104
MFD08353	MFD07139
MFD08353	MFD07235
MFD08353	MFD07277
MFD08353	MFD07280
MFD08353	MFD07386
MFD08353	MFD07388
MFD08353	MFD07414
MFD08353	MFD07585
MFD08353	MFD07631
MFD08353	MFD07734
MFD08353	MFD07735
MFD08353	MFD07814
MFD08353	MFD07817
MFD08353	MFD07861
MFD08353	MFD07931
MFD08353	MFD08052
MFD08353	MFD08055
MFD08353	MFD08114
MFD08353	MFD08123
MFD08353	MFD08216
MFD08353	MFD08251
MFD08353	MFD08285
MFD08353	MFD08353
MFD08353	MFD08365
MFD08353	MFD08367
MFD08353	MFD08379
MFD08353	MFD08392
MFD08353	MFD08578
MFD08353	MFD08591
MFD08353	MFD08619
MFD08353	MFD08667
MFD08353	MFD08824
MFD08353	MFD08863
MFD08416	MFD05077
MFD08416	MFD05111
MFD08416	MFD05251
MFD08416	MFD05336
MFD08416	MFD05343
MFD08416	MFD07255
MFD08416	MFD07259
MFD08416	MFD07277
MFD08416	MFD07280
MFD08416	MFD07346
MFD08416	MFD07388
MFD08416	MFD07524
MFD08416	MFD07571
MFD08416	MFD07597
MFD08416	MFD07734
MFD08416	MFD07741
MFD08416	MFD07759
MFD08416	MFD07814
MFD08416	MFD07880
MFD08416	MFD07931
MFD08416	MFD07987
MFD08416	MFD08009
MFD08416	MFD08052
MFD08416	MFD08216
MFD08416	MFD08222
MFD08416	MFD08251
MFD08416	MFD08315
MFD08416	MFD08367
MFD08416	MFD08379
MFD08416	MFD08392
MFD08416	MFD08409
MFD08416	MFD08416
MFD08416	MFD08431
MFD08416	MFD08438
MFD08416	MFD08474
MFD08416	MFD08558
MFD08416	MFD08559
MFD08416	MFD08591
MFD08416	MFD08609
MFD08416	MFD08639
MFD08416	MFD08659
MFD08416	MFD08667
MFD08416	MFD08851
MFD08416	MFD08863
MFD08416	MFD08911
MFD08416	MFD08913
MFD08416	MFD08930
MFD08416	MFD08953
MFD08416	MFD09000
MFD08416	MFD09133
MFD08447	MFD00230
MFD08447	MFD00423
MFD08447	MFD01020
MFD08447	MFD01278
MFD08447	MFD02156
MFD08447	MFD03078
MFD08447	MFD03558
MFD08447	MFD03758
MFD08447	MFD03969
MFD08447	MFD04065
MFD08447	MFD05024
MFD08447	MFD05114
MFD08447	MFD05153
MFD08447	MFD05193
MFD08447	MFD05220
MFD08447	MFD05334
MFD08447	MFD05338
MFD08447	MFD05349
MFD08447	MFD05925
MFD08447	MFD05948
MFD08447	MFD07168
MFD08447	MFD07173
MFD08447	MFD07198
MFD08447	MFD07213
MFD08447	MFD07235
MFD08447	MFD07236
MFD08447	MFD07261
MFD08447	MFD07288
MFD08447	MFD07297
MFD08447	MFD07334
MFD08447	MFD07466
MFD08447	MFD07565
MFD08447	MFD07569
MFD08447	MFD07577
MFD08447	MFD07606
MFD08447	MFD07685
MFD08447	MFD07732
MFD08447	MFD07747
MFD08447	MFD07794
MFD08447	MFD07800
MFD08447	MFD07874
MFD08447	MFD08006
MFD08447	MFD08058
MFD08447	MFD08100
MFD08447	MFD08610
MFD08447	MFD08649
MFD08447	MFD08741
MFD08447	MFD08995
MFD08447	MFD09000
MFD08447	MFD09114
MFD08462	MFD05097
MFD08462	MFD05244
MFD08462	MFD07234
MFD08462	MFD07240
MFD08462	MFD07346
MFD08462	MFD07402
MFD08462	MFD07544
MFD08462	MFD07597
MFD08462	MFD07648
MFD08462	MFD07666
MFD08462	MFD07749
MFD08462	MFD07773
MFD08462	MFD07836
MFD08462	MFD07931
MFD08462	MFD07936
MFD08462	MFD08004
MFD08462	MFD08178
MFD08462	MFD08189
