bin	cov	MAG_status
MFD02840.bin.2.49	36.67183	MQ
MFD02840.bin.2.5	16.69077	MQ
MFD02840.bin.2.52	11.73197	MQ
MFD02840.bin.2.57	61.65711	MQ
MFD02840.bin.2.6	24.50324	MQ
MFD02840.bin.2.60	35.35252	MQ
MFD02840.bin.2.62	17.18391	MQ
MFD02840.bin.2.63	20.57581	MQ
MFD02840.bin.2.65	21.86407	MQ
MFD02840.bin.2.66	17.40716	MQ
MFD02840.bin.2.71	22.88911	MQ
MFD02840.bin.2.73	15.07124	MQ
MFD02840.bin.2.78	14.21018	MQ
MFD02840.bin.2.79	66.53805	MQ
MFD02840.bin.2.80	22.56675	MQ
MFD02840.bin.2.82	45.73948	MQ
MFD02840.bin.2.84	15.98447	MQ
MFD02840.bin.2.87	80.3196	MQ
MFD02840.bin.2.88	21.50752	MQ
MFD02840.bin.2.89	15.84186	MQ
MFD02840.bin.2.90	18.50233	MQ
MFD02840.bin.2.93	18.83877	MQ
MFD02840.bin.2.94	24.39871	MQ
MFD02840.bin.2.95	18.291	MQ
MFD02840.bin.2.96	64.29799	MQ
MFD02840.bin.2.98	18.00776	MQ
MFD02840.bin.3.103	28.92907	MQ
MFD02840.bin.3.118	20.08045	MQ
MFD02840.bin.3.148	24.95833	MQ
MFD02840.bin.3.206	29.52001	MQ
MFD02840.bin.3.23	15.57446	MQ
MFD02840.bin.3.282	21.44814	MQ
MFD02840.bin.3.285	48.17535	MQ
MFD02840.bin.3.301	12.63558	MQ
MFD02840.bin.3.302	76.57365	MQ
MFD02840.bin.3.305	43.82784	MQ
MFD02840.bin.3.353	19.19183	MQ
MFD02840.bin.3.362	31.93704	MQ
MFD02840.bin.3.365	22.1325	MQ
MFD02840.bin.3.400	61.1953	MQ
MFD02840.bin.3.408	124.4087	MQ
MFD02840.bin.3.421	79.08176	MQ
MFD02840.bin.3.471	28.68101	MQ
MFD02840.bin.3.489	16.60924	MQ
MFD02840.bin.3.512	13.69455	MQ
MFD02840.bin.3.531	21.38809	MQ
MFD02840.bin.3.55	24.74809	MQ
MFD02840.bin.3.554	28.93775	MQ
MFD02840.bin.3.560	38.18756	MQ
MFD02840.bin.3.58	69.85037	MQ
MFD02840.bin.3.603	17.19749	MQ
MFD02840.bin.3.608	13.42241	MQ
MFD02840.bin.3.622	18.00945	MQ
MFD02840.bin.3.631	18.39247	MQ
MFD02840.bin.3.640	18.48393	MQ
MFD02840.bin.3.655	18.3789	MQ
MFD02840.bin.3.67	33.55201	MQ
MFD02840.bin.3.693	33.85148	MQ
MFD02840.bin.3.718	37.56896	MQ
MFD02840.bin.3.746	32.30145	MQ
MFD02840.bin.3.747	10.2501	MQ
MFD02840.bin.3.80	21.23202	MQ
MFD02840.bin.3.815	62.36737	MQ
MFD02840.bin.3.827	19.05103	MQ
MFD02840.bin.3.831	27.86065	MQ
MFD02840.bin.3.9	23.13041	MQ
MFD02840.bin.4.456	41.34068	MQ
MFD02840.bin.4.46	26.42288	MQ
MFD02840.bin.4.807	26.74329	MQ
MFD02923.bin.1.102	37.27158	MQ
MFD02923.bin.1.113	28.84981	MQ
MFD02923.bin.1.89	36.60943	MQ
MFD02923.bin.2.10	12.89778	MQ
MFD02923.bin.2.100	20.40431	MQ
MFD02923.bin.2.102	20.69969	MQ
MFD02923.bin.2.105	54.70682	MQ
MFD02923.bin.2.107	31.44743	MQ
MFD02923.bin.2.108	555.8765	MQ
MFD02923.bin.2.109	14.88537	MQ
MFD02923.bin.2.11	21.7364	MQ
MFD02923.bin.2.12	45.59764	MQ
MFD02923.bin.2.13	19.35389	MQ
MFD02923.bin.2.16	15.40985	MQ
MFD02923.bin.2.2	18.35652	MQ
MFD02923.bin.2.21	26.17816	MQ
MFD02923.bin.2.22	14.3815	MQ
MFD02923.bin.2.25	20.55415	MQ
MFD02923.bin.2.3	33.48968	MQ
MFD02923.bin.2.34	447.2595	MQ
MFD02923.bin.2.37	12.14738	MQ
MFD02923.bin.2.38	27.2666	MQ
MFD02923.bin.2.39	18.73492	MQ
MFD02923.bin.2.43	51.8576	MQ
MFD02923.bin.2.45	23.65061	MQ
MFD02923.bin.2.48	24.56781	MQ
MFD02923.bin.2.49	33.14596	MQ
MFD02923.bin.2.5	14.17274	MQ
MFD02923.bin.2.51	48.77862	MQ
MFD02923.bin.2.53	28.32194	MQ
MFD02923.bin.2.54	41.21172	MQ
MFD02923.bin.2.55	17.86656	MQ
MFD02923.bin.2.57	61.97553	MQ
MFD02923.bin.2.58	47.12843	MQ
MFD02923.bin.2.59	49.09845	MQ
MFD02923.bin.2.60	20.43255	MQ
MFD02923.bin.2.62	25.7874	MQ
MFD02923.bin.2.64	13.36686	MQ
MFD02923.bin.2.67	37.29781	MQ
MFD02923.bin.2.72	27.08742	MQ
MFD02923.bin.2.73	32.77859	MQ
MFD02923.bin.2.75	20.22014	MQ
MFD02923.bin.2.8	15.18277	MQ
MFD02923.bin.2.83	13.02211	MQ
MFD02923.bin.2.87	20.10141	MQ
MFD02923.bin.2.88	24.29339	MQ
MFD02923.bin.2.89	17.04057	MQ
MFD02923.bin.2.90	18.4592	MQ
MFD02923.bin.2.91	20.09761	MQ
MFD02923.bin.2.92	19.17339	MQ
MFD02923.bin.3.121	20.5037	MQ
MFD02923.bin.3.134	19.75736	MQ
MFD02923.bin.3.137	21.29333	MQ
MFD02923.bin.3.140	9.784636	MQ
MFD02923.bin.3.159	24.00182	MQ
MFD02923.bin.3.37	11.66921	MQ
MFD02923.bin.3.6	28.26359	MQ
MFD02923.bin.3.70	12.83325	MQ
MFD02923.bin.3.71	30.0032	MQ
MFD02923.bin.3.76	13.94718	MQ
MFD02923.bin.3.85	54.5256	MQ
MFD02923.bin.3.99	14.73634	MQ
MFD02923.bin.4.129	27.54541	MQ
MFD02923.bin.4.76	14.73681	MQ
MFD02979.bin.1.129	23.93253	MQ
MFD02979.bin.1.175	14.56343	MQ
MFD02979.bin.2.100	25.86044	MQ
MFD02979.bin.2.106	26.54163	MQ
MFD02979.bin.2.107	21.77989	MQ
MFD02979.bin.2.11	24.75699	MQ
MFD02979.bin.2.110	15.81767	MQ
MFD02979.bin.2.112	13.70059	MQ
MFD02979.bin.2.113	28.29594	MQ
MFD02979.bin.2.114	71.28723	MQ
MFD02979.bin.2.115	25.60362	MQ
MFD02979.bin.2.116	56.76035	MQ
MFD02979.bin.2.117	82.38147	MQ
MFD02979.bin.2.118	12.7947	MQ
MFD02979.bin.2.12	17.05283	MQ
MFD02979.bin.2.121	19.68311	MQ
MFD02979.bin.2.124	30.01861	MQ
MFD02979.bin.2.127	74.0919	MQ
MFD02979.bin.2.128	28.7933	MQ
MFD02979.bin.2.133	16.73105	MQ
MFD02979.bin.2.134	31.73796	MQ
MFD02979.bin.2.135	19.38817	MQ
MFD02979.bin.2.136	27.77524	MQ
MFD02979.bin.2.137	22.44768	MQ
MFD02979.bin.2.138	14.97301	MQ
MFD02979.bin.2.142	34.18575	MQ
MFD02979.bin.2.143	20.4469	MQ
MFD02979.bin.2.144	19.68302	MQ
MFD02979.bin.2.149	27.1627	MQ
MFD02979.bin.2.150	12.16522	MQ
MFD02979.bin.2.151	27.11232	MQ
MFD02979.bin.2.152	20.38295	MQ
MFD02979.bin.2.153	28.51719	MQ
MFD02979.bin.2.155	18.32956	MQ
MFD02979.bin.2.161	37.68851	MQ
MFD02979.bin.2.162	31.14214	MQ
MFD02979.bin.2.168	19.90318	MQ
MFD02979.bin.2.169	19.79329	MQ
MFD02979.bin.2.17	17.12224	MQ
MFD02979.bin.2.170	33.10804	MQ
MFD02979.bin.2.172	17.00525	MQ
MFD02979.bin.2.173	18.42956	MQ
MFD02979.bin.2.175	11.86192	MQ
MFD02979.bin.2.177	27.84933	MQ
MFD02979.bin.2.178	23.50415	MQ
MFD02979.bin.2.181	18.02613	MQ
MFD02979.bin.2.183	24.39776	MQ
MFD02979.bin.2.189	22.0399	MQ
MFD02979.bin.2.191	13.07043	MQ
MFD02979.bin.2.195	49.5802	MQ
MFD02979.bin.2.196	15.6999	MQ
MFD02979.bin.2.199	25.91553	MQ
MFD02979.bin.2.2	40.13683	MQ
MFD02979.bin.2.24	20.65899	MQ
MFD02979.bin.2.25	20.21966	MQ
MFD02979.bin.2.26	19.50654	MQ
MFD02979.bin.2.30	47.81907	MQ
MFD02979.bin.2.32	14.87941	MQ
MFD02979.bin.2.36	27.04982	MQ
MFD02979.bin.2.37	15.05875	MQ
MFD02979.bin.2.38	15.91071	MQ
MFD02979.bin.2.4	22.27618	MQ
MFD02979.bin.2.46	13.59365	MQ
MFD02979.bin.2.54	11.4443	MQ
MFD02979.bin.2.55	20.04688	MQ
MFD02979.bin.2.56	17.94374	MQ
MFD02979.bin.2.57	22.45426	MQ
MFD02979.bin.2.58	19.97086	MQ
MFD02979.bin.2.6	18.7684	MQ
MFD02979.bin.2.61	16.20598	MQ
MFD02979.bin.2.62	18.35358	MQ
MFD02979.bin.2.63	28.03103	MQ
MFD02979.bin.2.66	17.94635	MQ
MFD02979.bin.2.67	21.60587	MQ
MFD02979.bin.2.68	13.97437	MQ
MFD02979.bin.2.7	18.35568	MQ
MFD02979.bin.2.70	36.23656	MQ
MFD02979.bin.2.72	17.02853	MQ
MFD02979.bin.2.75	16.99449	MQ
MFD02979.bin.2.8	19.86396	MQ
MFD02979.bin.2.9	16.84197	MQ
MFD02979.bin.2.91	14.78346	MQ
MFD02979.bin.2.94	17.33221	MQ
MFD02979.bin.3.1	20.08887	MQ
MFD02979.bin.3.102	17.21234	MQ
MFD02979.bin.3.125	16.51963	MQ
MFD02979.bin.3.149	14.56116	MQ
MFD02979.bin.3.154	12.89513	MQ
MFD02979.bin.3.16	21.67316	MQ
MFD02979.bin.3.21	15.75172	MQ
MFD02979.bin.3.217	22.56134	MQ
MFD02979.bin.3.261	33.32412	MQ
MFD02979.bin.3.269	33.74818	MQ
MFD02979.bin.3.28	28.72117	MQ
MFD02979.bin.3.320	16.82695	MQ
MFD02979.bin.3.323	17.49851	MQ
MFD02979.bin.3.36	12.98999	MQ
MFD02979.bin.3.366	14.57394	MQ
MFD02979.bin.3.436	13.78872	MQ
MFD02979.bin.3.437	34.65451	MQ
MFD02979.bin.3.462	19.35364	MQ
MFD02979.bin.3.503	15.79807	MQ
MFD02979.bin.3.66	19.46832	MQ
MFD02979.bin.3.71	23.06083	MQ
MFD02979.bin.3.8	13.8603	MQ
MFD02979.bin.3.86	18.83972	MQ
MFD02979.bin.3.90	24.29358	MQ
MFD02979.bin.4.14	21.3274	MQ
MFD02979.bin.4.344	34.03763	MQ
MFD02979.bin.4.37	30.58357	MQ
MFD02979.bin.4.532	12.25296	MQ
MFD03044.bin.1.102	41.93044	MQ
MFD03044.bin.1.110	85.96696	MQ
MFD03044.bin.1.112	46.31142	MQ
MFD03044.bin.1.137	17.54084	MQ
MFD03044.bin.1.146	27.45921	MQ
MFD03044.bin.1.58	99.23007	MQ
MFD03044.bin.2.101	16.9781	MQ
MFD03044.bin.2.105	22.65686	MQ
MFD03044.bin.2.17	15.08444	MQ
MFD03044.bin.2.2	13.03379	MQ
MFD03044.bin.2.22	23.36568	MQ
MFD03044.bin.2.26	23.44841	MQ
MFD03044.bin.2.29	21.95456	MQ
MFD03044.bin.2.42	233.9255	MQ
MFD03044.bin.2.44	62.535	MQ
MFD03044.bin.2.49	30.71975	MQ
MFD03044.bin.2.50	18.91764	MQ
MFD03044.bin.2.53	12.63897	MQ
MFD03044.bin.2.54	29.36756	MQ
MFD03044.bin.2.56	21.76071	MQ
MFD03044.bin.2.57	25.03408	MQ
MFD03044.bin.2.58	46.16477	MQ
MFD03044.bin.2.59	79.28244	MQ
MFD03044.bin.2.6	23.54696	MQ
MFD03044.bin.2.60	20.5538	MQ
MFD03044.bin.2.61	28.90266	MQ
MFD03044.bin.2.64	14.84879	MQ
MFD03044.bin.2.69	19.28419	MQ
MFD03044.bin.2.70	26.5279	MQ
MFD03044.bin.2.74	37.2962	MQ
MFD03044.bin.2.75	14.24464	MQ
MFD03044.bin.2.80	21.36141	MQ
MFD03044.bin.2.81	16.02771	MQ
MFD03044.bin.2.82	20.83393	MQ
MFD03044.bin.2.84	14.76593	MQ
MFD03044.bin.2.93	30.76463	MQ
MFD03044.bin.2.96	17.87277	MQ
MFD03044.bin.2.99	21.02276	MQ
MFD03044.bin.3.103	101.6033	MQ
MFD03044.bin.3.130	22.39724	MQ
MFD03044.bin.4.204	14.53202	MQ
MFD03044.bin.4.335	16.97047	MQ
MFD03044.bin.4.34	17.73366	MQ
MFD03066.bin.1.57	15.91733	MQ
MFD03066.bin.2.101	19.03514	MQ
MFD03066.bin.2.107	24.05186	MQ
MFD03066.bin.2.108	49.11074	MQ
MFD03066.bin.2.131	71.12018	MQ
MFD03066.bin.2.138	18.18769	MQ
MFD03066.bin.2.139	36.43985	MQ
MFD03066.bin.2.14	18.77274	MQ
MFD03066.bin.2.140	51.93746	MQ
MFD03066.bin.2.142	31.73522	MQ
MFD03066.bin.2.147	28.70626	MQ
MFD03066.bin.2.149	48.10576	MQ
MFD03066.bin.2.151	24.43828	MQ
MFD03066.bin.2.152	25.3821	MQ
MFD03066.bin.2.155	27.90801	MQ
MFD03066.bin.2.157	27.52308	MQ
MFD03066.bin.2.161	36.48313	MQ
MFD03066.bin.2.162	27.89992	MQ
MFD03066.bin.2.167	28.80552	MQ
MFD03066.bin.2.168	31.26717	MQ
MFD03066.bin.2.169	24.39083	MQ
MFD03066.bin.2.17	36.26197	MQ
MFD03066.bin.2.173	51.53239	MQ
MFD03066.bin.2.174	42.92155	MQ
MFD03066.bin.2.176	15.90086	MQ
MFD03066.bin.2.177	29.71678	MQ
MFD03066.bin.2.178	33.55346	MQ
MFD03066.bin.2.180	33.75593	MQ
MFD03066.bin.2.184	27.77993	MQ
MFD03066.bin.2.187	35.75729	MQ
MFD03066.bin.2.188	24.8144	MQ
MFD03066.bin.2.19	27.89793	MQ
MFD03066.bin.2.191	17.7054	MQ
MFD03066.bin.2.192	32.03913	MQ
MFD03066.bin.2.196	25.58062	MQ
MFD03066.bin.2.197	22.18867	MQ
MFD03066.bin.2.2	21.91659	MQ
MFD03066.bin.2.202	26.63496	MQ
MFD03066.bin.2.207	34.86538	MQ
MFD03066.bin.2.215	15.93694	MQ
MFD03066.bin.2.217	17.16891	MQ
MFD03066.bin.2.218	46.84858	MQ
MFD03066.bin.2.22	29.17445	MQ
MFD03066.bin.2.221	21.4455	MQ
MFD03066.bin.2.222	30.31041	MQ
MFD03066.bin.2.225	19.02695	MQ
MFD03066.bin.2.227	15.73772	MQ
MFD03066.bin.2.235	26.62523	MQ
MFD03066.bin.2.236	16.82575	MQ
MFD03066.bin.2.238	37.5591	MQ
MFD03066.bin.2.242	21.47123	MQ
MFD03066.bin.2.245	28.46057	MQ
MFD03066.bin.2.248	15.86001	MQ
MFD03066.bin.2.25	37.93383	MQ
MFD03066.bin.2.26	29.02841	MQ
MFD03066.bin.2.28	43.46825	MQ
MFD03066.bin.2.29	20.45359	MQ
MFD03066.bin.2.34	31.00339	MQ
MFD03066.bin.2.36	16.92125	MQ
MFD03066.bin.2.44	21.36598	MQ
MFD03066.bin.2.46	16.75083	MQ
MFD03066.bin.2.48	31.45007	MQ
MFD03066.bin.2.49	25.48832	MQ
MFD03066.bin.2.5	21.74918	MQ
MFD03066.bin.2.50	30.89803	MQ
MFD03066.bin.2.51	18.04271	MQ
MFD03066.bin.2.54	18.36868	MQ
MFD03066.bin.2.55	29.19509	MQ
MFD03066.bin.2.60	27.55379	MQ
MFD03066.bin.2.67	37.87359	MQ
MFD03066.bin.2.68	25.72238	MQ
MFD03066.bin.2.7	40.04639	MQ
MFD03066.bin.2.72	35.85416	MQ
MFD03066.bin.2.74	14.12096	MQ
MFD03066.bin.2.89	19.2299	MQ
MFD03066.bin.2.9	17.68436	MQ
MFD03066.bin.3.106	19.74838	MQ
MFD03066.bin.3.140	41.4397	MQ
MFD03066.bin.3.157	26.90979	MQ
MFD03066.bin.3.21	22.81253	MQ
MFD03066.bin.3.22	36.73222	MQ
MFD03066.bin.3.270	53.78645	MQ
MFD03066.bin.3.35	25.48285	MQ
MFD03066.bin.3.356	22.06011	MQ
MFD03066.bin.3.412	26.48853	MQ
MFD03066.bin.3.43	24.89189	MQ
MFD03066.bin.3.481	38.64473	MQ
MFD03066.bin.3.542	16.86024	MQ
MFD03066.bin.3.569	24.05527	MQ
MFD03066.bin.3.571	26.26704	MQ
MFD03066.bin.3.58	37.00458	MQ
MFD03066.bin.3.669	25.34892	MQ
MFD03066.bin.4.194	11.55978	MQ
MFD03066.bin.4.89	21.03355	MQ
MFD03250.bin.1.140	19.04918	MQ
MFD03250.bin.1.159	40.55224	MQ
MFD03250.bin.1.44	59.65165	MQ
MFD03250.bin.2.10	26.1529	MQ
MFD03250.bin.2.101	19.29888	MQ
MFD03250.bin.2.102	12.9019	MQ
MFD03250.bin.2.104	22.46447	MQ
MFD03250.bin.2.105	25.55842	MQ
MFD03250.bin.2.11	24.59085	MQ
MFD03250.bin.2.12	24.95884	MQ
MFD03250.bin.2.13	14.34491	MQ
MFD03250.bin.2.15	13.58076	MQ
MFD03250.bin.2.16	18.35915	MQ
MFD03250.bin.2.18	21.41464	MQ
MFD03250.bin.2.20	9.956039	MQ
MFD03250.bin.2.21	9.58092	MQ
MFD03250.bin.2.22	15.35548	MQ
MFD03250.bin.2.23	19.01008	MQ
MFD03250.bin.2.27	25.27651	MQ
MFD03250.bin.2.29	25.20024	MQ
MFD03250.bin.2.30	12.04697	MQ
MFD03250.bin.2.34	10.85042	MQ
MFD03250.bin.2.36	150.4376	MQ
MFD03250.bin.2.4	36.5744	MQ
MFD03250.bin.2.43	1038.325	MQ
MFD03250.bin.2.44	119.6943	MQ
MFD03250.bin.2.45	34.32741	MQ
MFD03250.bin.2.46	40.71863	MQ
MFD03250.bin.2.47	69.02547	MQ
MFD03250.bin.2.52	40.57817	MQ
MFD03250.bin.2.54	36.29655	MQ
MFD03250.bin.2.55	27.67728	MQ
MFD03250.bin.2.56	14.52712	MQ
MFD03250.bin.2.58	136.7245	MQ
MFD03250.bin.2.59	11.38453	MQ
MFD03250.bin.2.6	10.21408	MQ
MFD03250.bin.2.60	20.52059	MQ
MFD03250.bin.2.61	13.33836	MQ
MFD03250.bin.2.62	12.5431	MQ
MFD03250.bin.2.63	8.896612	MQ
MFD03250.bin.2.64	22.97447	MQ
MFD03250.bin.2.65	10.17985	MQ
MFD03250.bin.2.66	20.98686	MQ
MFD03250.bin.2.67	12.45988	MQ
MFD03250.bin.2.69	10.47086	MQ
MFD03250.bin.2.71	17.2723	MQ
MFD03250.bin.2.72	21.03144	MQ
MFD03250.bin.2.74	57.69824	MQ
MFD03250.bin.2.75	10.78585	MQ
MFD03250.bin.2.8	34.54518	MQ
MFD03250.bin.2.83	16.64693	MQ
MFD03250.bin.2.84	13.6676	MQ
MFD03250.bin.2.86	15.16875	MQ
MFD03250.bin.2.87	182.4121	MQ
MFD03250.bin.2.88	50.13094	MQ
MFD03250.bin.2.89	24.1066	MQ
MFD03250.bin.2.9	20.48588	MQ
MFD03250.bin.2.91	87.4477	MQ
MFD03250.bin.2.93	427.7697	MQ
MFD03250.bin.2.98	67.39591	MQ
MFD03250.bin.2.99	12.58017	MQ
MFD03250.bin.3.105	23.79982	MQ
MFD03250.bin.3.11	39.02339	MQ
MFD03250.bin.3.110	15.55473	MQ
MFD03250.bin.3.124	74.41326	MQ
MFD03250.bin.3.125	17.56123	MQ
MFD03250.bin.3.131	160.5582	MQ
MFD03250.bin.3.146	15.42706	MQ
MFD03250.bin.3.149	22.97629	MQ
MFD03250.bin.3.20	104.267	MQ
MFD03250.bin.3.3	10.68162	MQ
MFD03250.bin.3.33	27.14689	MQ
MFD03250.bin.3.55	11.17421	MQ
MFD03250.bin.3.63	9.767067	MQ
MFD03250.bin.3.66	21.82525	MQ
MFD03250.bin.3.99	24.99258	MQ
MFD03250.bin.4.105	118.6997	MQ
MFD03250.bin.4.157	295.296	MQ
MFD03323.bin.1.128	25.00549	MQ
MFD03323.bin.2.1	9.693584	MQ
MFD03323.bin.2.103	15.88215	MQ
MFD03323.bin.2.104	32.47886	MQ
MFD03323.bin.2.105	8.137212	MQ
MFD03323.bin.2.111	18.8445	MQ
MFD03323.bin.2.116	35.96865	MQ
MFD03323.bin.2.123	36.49627	MQ
MFD03323.bin.2.129	5.064814	MQ
MFD03323.bin.2.13	120.8453	MQ
MFD03323.bin.2.17	12.90293	MQ
MFD03323.bin.2.18	11.47077	MQ
MFD03323.bin.2.41	87.06163	MQ
MFD03323.bin.2.46	16.00002	MQ
MFD03323.bin.2.48	14.60691	MQ
MFD03323.bin.2.49	19.1282	MQ
MFD03323.bin.2.63	14.49926	MQ
MFD03323.bin.2.67	7.388263	MQ
MFD03323.bin.2.70	11.42329	MQ
MFD03323.bin.2.72	6.061509	MQ
MFD03323.bin.2.74	18.58824	MQ
MFD03323.bin.2.78	8.609508	MQ
MFD03323.bin.2.84	25.97346	MQ
MFD03323.bin.2.88	18.00253	MQ
MFD03323.bin.2.95	7.488271	MQ
MFD03323.bin.2.99	12.05197	MQ
MFD03323.bin.3.102	14.07771	MQ
MFD03323.bin.3.130	158.104	MQ
MFD03323.bin.3.142	58.64052	MQ
MFD03323.bin.3.214	15.55032	MQ
MFD03323.bin.3.226	7.507131	MQ
MFD03323.bin.3.253	14.64496	MQ
MFD03323.bin.3.266	101.387	MQ
MFD03323.bin.3.41	14.77673	MQ
MFD03346.bin.1.68	43.59567	MQ
MFD03346.bin.1.82	17.92531	MQ
MFD03346.bin.2.1	16.89122	MQ
MFD03346.bin.2.100	19.16624	MQ
MFD03346.bin.2.105	20.84407	MQ
MFD03346.bin.2.107	26.41343	MQ
MFD03346.bin.2.14	34.55867	MQ
MFD03346.bin.2.17	25.69456	MQ
MFD03346.bin.2.19	20.46906	MQ
MFD03346.bin.2.22	20.7504	MQ
MFD03346.bin.2.24	46.90206	MQ
MFD03346.bin.2.25	23.19592	MQ
MFD03346.bin.2.29	21.61584	MQ
MFD03346.bin.2.31	24.14423	MQ
MFD03346.bin.2.36	22.22137	MQ
MFD03346.bin.2.39	16.28933	MQ
MFD03346.bin.2.45	153.3616	MQ
MFD03346.bin.2.5	33.96297	MQ
MFD03346.bin.2.54	28.21458	MQ
MFD03346.bin.2.59	13.77543	MQ
MFD03346.bin.2.6	22.34342	MQ
MFD03346.bin.2.62	19.01152	MQ
MFD03346.bin.2.63	24.28165	MQ
MFD03346.bin.2.69	26.88617	MQ
MFD03346.bin.2.71	17.79958	MQ
MFD03346.bin.2.72	28.17162	MQ
MFD03346.bin.2.73	18.68956	MQ
MFD03346.bin.2.74	19.58754	MQ
MFD03346.bin.2.75	20.91963	MQ
MFD03346.bin.2.80	19.08903	MQ
MFD03346.bin.2.9	149.3204	MQ
MFD03346.bin.2.90	15.52592	MQ
MFD03346.bin.2.94	25.55543	MQ
MFD03346.bin.2.98	24.37581	MQ
MFD03346.bin.3.102	37.69914	MQ
MFD03346.bin.3.103	42.46732	MQ
MFD03346.bin.3.109	364.704	MQ
MFD03346.bin.3.111	13.31243	MQ
MFD03346.bin.3.119	17.99733	MQ
MFD03346.bin.3.208	10.95894	MQ
MFD03346.bin.3.25	53.61763	MQ
MFD03346.bin.3.35	21.03217	MQ
MFD03346.bin.3.38	42.68699	MQ
MFD03346.bin.3.59	21.97382	MQ
MFD03346.bin.3.6	16.98731	MQ
MFD03399.bin.1.15	86.2784	MQ
MFD03399.bin.2.10	20.94188	MQ
MFD03399.bin.2.101	87.87646	MQ
MFD03399.bin.2.103	33.1332	MQ
MFD03399.bin.2.105	19.26233	MQ
MFD03399.bin.2.106	21.43344	MQ
MFD03399.bin.2.108	25.63919	MQ
MFD03399.bin.2.109	16.87238	MQ
MFD03399.bin.2.113	17.35378	MQ
MFD03399.bin.2.119	16.06259	MQ
MFD03399.bin.2.12	14.38536	MQ
MFD03399.bin.2.120	19.84814	MQ
MFD03399.bin.2.122	18.731	MQ
MFD03399.bin.2.123	20.57849	MQ
MFD03399.bin.2.125	19.62862	MQ
MFD03399.bin.2.13	13.09852	MQ
MFD03399.bin.2.21	21.07301	MQ
MFD03399.bin.2.23	13.61651	MQ
MFD03399.bin.2.24	24.57809	MQ
MFD03399.bin.2.26	16.18552	MQ
MFD03399.bin.2.27	19.06696	MQ
MFD03399.bin.2.28	21.46565	MQ
MFD03399.bin.2.35	25.30951	MQ
MFD03399.bin.2.38	44.89269	MQ
MFD03399.bin.2.4	23.00491	MQ
MFD03399.bin.2.41	13.33522	MQ
MFD03399.bin.2.42	26.38473	MQ
MFD03399.bin.2.46	29.78252	MQ
MFD03399.bin.2.5	17.68852	MQ
MFD03399.bin.2.55	17.69382	MQ
MFD03399.bin.2.59	28.47765	MQ
MFD03399.bin.2.63	13.79679	MQ
MFD03399.bin.2.64	15.01399	MQ
MFD03399.bin.2.65	14.82192	MQ
MFD03399.bin.2.69	15.15513	MQ
MFD03399.bin.2.70	17.75106	MQ
MFD03399.bin.2.72	27.5615	MQ
MFD03399.bin.2.73	16.40084	MQ
MFD03399.bin.2.8	31.38786	MQ
MFD03399.bin.2.82	17.01548	MQ
MFD03399.bin.2.84	14.50122	MQ
MFD03399.bin.2.88	31.18913	MQ
MFD03399.bin.2.90	18.6025	MQ
MFD03399.bin.2.91	25.84986	MQ
MFD03399.bin.2.92	19.77234	MQ
MFD03399.bin.2.95	19.20996	MQ
MFD03399.bin.2.96	15.28978	MQ
MFD03399.bin.2.97	21.33551	MQ
MFD03399.bin.2.98	17.46998	MQ
MFD03399.bin.3.157	47.21675	MQ
MFD03399.bin.3.72	12.66309	MQ
MFD03551.bin.1.35	26.62355	MQ
MFD03551.bin.1.67	48.85752	MQ
MFD03551.bin.1.69	64.9322	MQ
MFD03551.bin.1.75	79.20099	MQ
MFD03551.bin.1.99	17.0829	MQ
MFD03551.bin.2.10	21.53466	MQ
MFD03551.bin.2.100	11.90115	MQ
MFD03551.bin.2.101	29.5125	MQ
MFD03551.bin.2.103	15.50511	MQ
MFD03551.bin.2.105	33.59471	MQ
MFD03551.bin.2.107	32.21035	MQ
MFD03551.bin.2.108	22.559	MQ
MFD03551.bin.2.109	24.13596	MQ
MFD03551.bin.2.110	14.38458	MQ
MFD03551.bin.2.114	16.9204	MQ
MFD03551.bin.2.116	12.55964	MQ
MFD03551.bin.2.117	37.15834	MQ
MFD03551.bin.2.119	21.34393	MQ
MFD03551.bin.2.12	18.54542	MQ
MFD03551.bin.2.120	30.85252	MQ
MFD03551.bin.2.121	31.40832	MQ
MFD03551.bin.2.127	19.5994	MQ
MFD03551.bin.2.128	23.93267	MQ
MFD03551.bin.2.131	29.29184	MQ
MFD03551.bin.2.132	22.58316	MQ
MFD03551.bin.2.133	22.48752	MQ
MFD03551.bin.2.14	16.72506	MQ
MFD03551.bin.2.15	12.35078	MQ
MFD03551.bin.2.18	106.1007	MQ
MFD03551.bin.2.19	15.51432	MQ
MFD03551.bin.2.2	13.2269	MQ
MFD03551.bin.2.21	26.49749	MQ
MFD03551.bin.2.23	32.21388	MQ
MFD03551.bin.2.24	15.94243	MQ
MFD03551.bin.2.26	18.4956	MQ
MFD03551.bin.2.3	16.19913	MQ
MFD03551.bin.2.30	37.11065	MQ
MFD03551.bin.2.31	23.78057	MQ
MFD03551.bin.2.35	14.66848	MQ
MFD03551.bin.2.4	16.46757	MQ
MFD03551.bin.2.44	33.17376	MQ
MFD03551.bin.2.46	56.09277	MQ
MFD03551.bin.2.47	184.6395	MQ
MFD03551.bin.2.48	39.20711	MQ
MFD03551.bin.2.50	26.86726	MQ
MFD03551.bin.2.51	40.37066	MQ
MFD03551.bin.2.54	24.12332	MQ
