cluster	cluster_qual	OWC	MFD-SR	TPMC	MFD-LR	GEM	SMAG	RBG	SPIRE
spire_mag_01537179	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537198	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537232	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537238	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537240	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537249	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537273	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537306	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537349	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537365	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537370	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537400	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537404	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537413	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537418	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537426	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537430	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537433	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537434	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537439	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537444	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537445	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537460	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537478	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537481	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537485	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537492	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537504	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537588	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537591	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537592	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537653	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537673	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537694	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537740	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537786	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537808	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537833	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537834	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537836	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537852	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537853	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537860	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537877	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537880	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537916	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537936	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537947	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01537951	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538029	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538033	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538034	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538036	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538041	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538042	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538064	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538076	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538124	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538156	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538264	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538329	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538406	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538456	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538463	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538465	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538476	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538478	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538495	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538503	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538520	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538530	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538543	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538560	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538566	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538608	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538645	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538674	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538735	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538755	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538758	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538775	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01538787	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01540136	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01540210	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01541404	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01541414	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01541827	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542257	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542276	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542286	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542307	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542316	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542331	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542353	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542362	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542380	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542386	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542401	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542413	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542424	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542430	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542434	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542455	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542464	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542505	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542506	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542527	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542560	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542570	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542576	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542577	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542586	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542596	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542598	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542615	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542617	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542618	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542632	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542639	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542654	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542655	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542663	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542664	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542666	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542669	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542677	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542680	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542682	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542692	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542703	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542706	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542713	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542718	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542728	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542731	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542737	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542740	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542747	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542752	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542755	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542764	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542766	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542776	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542781	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542788	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542810	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542814	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542831	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542859	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542890	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542935	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542951	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542982	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542989	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542992	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01542997	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543006	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543011	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543028	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543031	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543044	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543055	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543056	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543057	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543068	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543076	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543077	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543079	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543091	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543092	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543093	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543109	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543110	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543112	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543125	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543126	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543131	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543132	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543133	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543136	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543154	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543158	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543165	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543175	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543182	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543193	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543197	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543209	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543210	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543218	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543227	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543230	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543239	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543257	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543278	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543283	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543335	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543342	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543361	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543366	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543367	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543382	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543385	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543386	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543387	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543390	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543392	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543394	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543405	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543408	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543420	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543428	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543430	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543431	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543432	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543440	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543444	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543457	HQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543458	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543460	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543462	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543464	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543468	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543470	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543471	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543472	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543473	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543475	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543481	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543488	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543489	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543493	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543494	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543501	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543502	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543505	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543512	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543518	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543529	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543533	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543538	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543545	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543549	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543550	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543554	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543559	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543562	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543564	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543573	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543580	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543585	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543586	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543595	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543598	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543606	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543610	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543615	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
spire_mag_01543619	MQ	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE
